Stkcd,Trdynt,Yopnprc,Yclsprc,Ynshrtrd,Ysmvosd,Ysmvttl,Yretwd,Yretnd,Yarkettype
17,2001,9.14,5.82,367588866,446696.64,1750727.9,-0.363239,-0.363239,4
17,2002,5.8,4.98,349869169,382224.96,1498045.52,-0.14433,-0.14433,4
17,2003,4.99,3.37,173107744,258654.24,948199.5,-0.323293,-0.323293,4
17,2004,3.39,2.81,246790188,215673.12,790635.19,-0.166172,-0.166172,4
17,2005,2.95,2.11,407482514,161946.72,555911.56,-0.24911,-0.24911,4
17,2006,2.22,2.73,475397157,209532.96,719259.97,0.293839,0.293839,4
17,2007,2.87,3.49,14200168,267864.48,919493.52,0.278388,0.278388,4
17,2010,7.82,5.01,767661453,581892.59,1517954.67,1.174687,1.174687,4
17,2011,5.03,2.73,792610155,529001.27,827156.12,-0.45509,-0.45509,4
17,2012,2.75,4.19,711291672,1112214.56,1269518,0.534799,0.534799,4
17,2013,4.36,4.4,10270555,1333094.48,1333144.47,0.050119,0.050119,4
17,2014,4.47,6.89,1179130137,2087509.69,2087566.41,0.565909,0.565909,4
17,2015,6.87,13.9,3421833635,4211404.74,4211491.01,1.017417,1.017417,4
17,2016,13.83,12.6,2963352638,3817551.25,3817610.56,-0.093525,-0.093525,4
17,2017,12.55,6.2,1473708266,1878477.6,1878506.78,-0.507936,-0.507937,4
18,1995,6,3.43,32697873,69393.02,488851.66,-0.409467,-0.407573,4
18,1996,3.21,6.23,242578290,126040.38,887914.24,0.832045,0.829446,4
18,1997,6.25,6.69,172333555,135346.73,953474.52,0.073836,0.073836,4
18,1998,6.73,7.04,128996881,142427.65,1003357.34,0.052317,0.052317,4
18,1999,7,11.38,184386038,230231.06,1621904.34,0.616477,0.616477,4
18,2000,11.41,18.64,161586677,377109.57,2656616.6,0.637961,0.637961,4
18,2001,18.7,12.79,55250879,258757.05,1275424.59,-0.313841,-0.313841,4
18,2002,12.8,11,87999261,222543.2,1096924.98,-0.139953,-0.139953,4
18,2003,10.9,7.6,35956463,153757.12,757875.44,-0.309091,-0.309091,4
18,2004,7.6,6.41,64045032,129681.99,639208.1,-0.156579,-0.156579,4
18,2005,6.53,4.7,109779443,95086.64,468686.13,-0.266771,-0.266771,4
18,2006,4.78,5.08,160792686,138745.57,506579.9,0.459148,0.459149,4
18,2007,5.09,8.46,389556581,361724.66,843635.03,0.665354,0.665354,4
18,2008,8.46,3.98,94698248,203832.4,396887.4,-0.529551,-0.529551,4
18,2009,3.86,8.6,267744459,857595.9,857595.9,1.160804,1.160804,4
18,2010,8.61,7.75,204405349,772833.51,772833.51,-0.098837,-0.098837,4
18,2011,7.71,4.59,215764166,457716.88,457716.88,-0.407742,-0.407742,4
18,2012,4.67,6.69,132870998,667129.83,667129.83,0.457517,0.457516,4
18,2013,6.74,9.57,134452881,954324.74,954324.74,0.430493,0.430493,4
18,2014,9.58,25.7,293428433,2562815.64,2562815.64,1.685475,1.685475,4
18,2015,24.95,49.2,801053249,4900519.41,18572246.21,0.914397,0.914397,4
18,2016,48.9,10.7,3610677496,8061443.87,15348527.05,-0.173578,-0.173577,4
18,2017,10.51,6.12,4168344912,4613050.03,8778783.69,-0.423412,-0.42243,4
19,1995,4.52,4.05,71653514,103517.55,474429.44,-0.030415,-0.038386,4
19,1996,3.91,15.78,371273468,403809.6,1848517.68,2.896296,2.896296,4
19,1997,15.45,10.64,289896544,326732.63,1495682.72,-0.190875,-0.190875,4
19,1998,10.8,7.68,145998667,235957.51,1079590.53,-0.271021,-0.268797,4
19,1999,7.67,10.3,137489098,316453.43,1447888.35,0.35598,0.354167,4
19,2000,10.3,14.95,222372356,597229.73,2329016.97,0.743946,0.647034,4
19,2001,14.92,11.12,98419316,444227.06,1732352.42,-0.251806,-0.25006,4
19,2002,11.13,9.59,212658024,383105.89,1493998.17,-0.134091,-0.133094,4
19,2003,9.59,6.2,124457154,247680.56,965879.95,-0.353493,-0.353493,4
19,2004,6.2,5.56,147994979,222113.53,866176.21,-0.103226,-0.103226,4
19,2005,5.5,4.68,202265516,186958.87,729083.57,-0.158273,-0.158273,4
19,2006,4.73,5.5,287858701,303150.65,856828.98,0.621795,0.621795,4
19,2007,5.53,21.19,430056566,1553676.36,3301128.39,2.852727,2.852727,4
19,2008,21.2,5.09,441839477,373204.94,792956.28,-0.759792,-0.759792,4
19,2009,5.17,10.43,992313154,764740.18,1624859.33,1.049116,1.049116,4
19,2010,10.44,10.69,903687783,1509783.35,1665363.97,0.024928,0.024928,4
19,2011,10.78,7.72,685556703,1090320.62,1735179.27,-0.27783,-0.27783,4
19,2012,7.8,8.42,443507362,1706965.49,1892514.18,0.090674,0.090674,4
19,2013,9.2,7.59,473347259,1538701.67,1705959.93,-0.073709,-0.074822,4
19,2014,7.61,7.69,750874386,1939820.71,2074123.61,0.21581,0.21581,4
19,2015,7.69,17.05,3070195283,4298331.31,4598674.58,1.217165,1.217165,4
19,2016,16.88,16.19,7781437927,6122285.98,6550076.96,0.42434,0.42434,4
19,2017,16.1,12.15,2228689307,5053969.6,5407151.23,-0.171501,-0.171402,4
20,1995,3.89,2.68,38815389,87349.24,499774.44,-0.288758,-0.285347,4
20,1996,2.68,10.68,436480533,348093.21,1991638.32,3.068096,3.022388,4
20,1997,10.8,8.05,267763438,341085.75,1667126.73,-0.11548,-0.107323,4
20,1998,8.13,8.14,481003545,405739.32,1983134.4,0.189551,0.189552,4
20,1999,8,7.19,329166741,358386.45,1751687.51,-0.116708,-0.116708,4
20,2000,7.17,21.64,358989018,1078648.51,5272116.52,2.009736,2.009736,4
20,2001,21.65,17.63,116338169,991503.5,3193945.84,-0.185305,-0.185305,4
20,2002,17.2,8.83,181694019,496595.34,1599690.4,-0.499149,-0.499149,4
20,2003,8.83,5.85,378956592,329001.44,1059817.54,-0.337486,-0.337486,4
20,2004,5.94,2.99,321282009,168156.29,541684.52,-0.488889,-0.488889,4
20,2005,2.93,2.88,212116307,161969.94,521756.33,-0.036789,-0.036789,4
20,2006,2.9,3.75,202747206,210898.36,679370.22,0.302083,0.302083,4
20,2007,11.11,7.49,527498618,484157.34,1356928.78,1.296933,1.296933,4
20,2008,7.55,2.4,269914750,155221.19,434796.94,-0.679573,-0.679573,4
20,2009,2.41,11.02,1157539712,712723.98,1996442.61,3.591667,3.591667,4
20,2010,10.9,9.42,1181315534,609243.18,1706577.98,-0.145191,-0.145191,4
20,2011,9.47,5.27,377935788,340839.87,954741.61,-0.440552,-0.440552,4
20,2012,5.3,6.22,632322438,402281.59,1126848.73,0.180266,0.180266,4
20,2013,6.26,6.55,416432931,423624.51,1186633.31,0.053055,0.053055,4
20,2014,6.53,8.03,325249510,519344.24,1454758.09,0.225954,0.225954,4
20,2015,8.83,29.92,1635036575,5420468.5,5420468.5,2.726028,2.726027,4
20,2016,30.31,22.39,1248177214,4056293.1,4056293.1,-0.251671,-0.251671,4
20,2017,22.5,14.15,391495783,2563490.28,2563490.28,-0.368021,-0.368021,4
21,1995,5.1,4.27,78204301,135326.12,809565.31,-0.178598,-0.177143,4
21,1996,4.25,17.94,415877590,960866.2,4763560.62,4.783391,4.678005,4
21,1997,18.1,34.77,671202987,3736313.9,18464771.78,2.888699,2.887402,4
21,1998,35.18,22.75,277740514,3208203.54,12826311.79,-0.297698,-0.260767,4
21,1999,22.3,25.94,666665544,4755474.26,19012258.7,0.503465,0.495473,4
21,2000,25.99,20.19,617656833,4049752.62,14797899.12,-0.220817,-0.220509,4
21,2001,20.11,11.74,128872385,2354833.87,8604622.87,-0.41683,-0.416048,4
21,2002,11.75,10.13,397780893,2031896.68,7424602.18,-0.133666,-0.132027,4
21,2003,10.1,10.88,617231462,2182333.26,7974301.26,0.081826,0.083909,4
21,2004,10.88,9.34,488299028,1873436.82,6845585.82,-0.134397,-0.132353,4
21,2005,9.24,8,454632837,1604656.81,5863456.81,-0.126784,-0.127409,4
21,2006,7.99,8.33,985266144,2596278.83,7326389.28,0.65135,0.648725,4
21,2007,8.38,16.79,3147555957,6168305.55,14767115.97,1.060372,1.063625,4
21,2008,17.13,4.14,1249711115,1526198.37,3641206.68,-0.740764,-0.729601,4
21,2009,4.22,12.89,3413655631,11325108.07,11336993.74,2.155944,2.149758,4
21,2010,13.03,11.74,4707794238,15472083.25,15488321.15,0.382467,0.381691,4
21,2011,11.78,5.13,1802312608,6760799.58,6767895.02,-0.554629,-0.550256,4
21,2012,5.17,4.71,1305800484,6206992.39,6213798.35,-0.064932,-0.062378,4
21,2013,4.73,5.28,2883605068,6958157.08,7768249.44,0.125132,0.125265,4
21,2014,5.28,7.18,4426127661,10553267.12,10563642.23,0.371591,0.369318,4
21,2015,7.3,12.06,10737126630,17725961.21,17743387.92,0.684284,0.68663,4
21,2016,12.07,9.43,6129971691,13860349.43,13873975.79,-0.21352,-0.21393,4
21,2017,9.45,9.73,3127008308,14296005.02,14315353.6,0.037868,0.037116,4
22,1995,4.06,4.09,100633109,206954,1125036.3,0.060594,0.055911,4
22,1996,4.06,11.71,571338397,592526,3221069.7,1.939037,1.910758,4
22,1997,11.75,7.92,250573687,400752,2178554.4,-0.314066,-0.309223,4
22,1998,8,6.73,137026852,340538,1851221.1,-0.134347,-0.131818,4
22,1999,6.6,7.51,131588164,380006,2065775.7,0.128425,0.128826,4
22,2000,7.5,13.2,278973588,667920,3630924,0.774718,0.773103,4
22,2001,13.15,12.22,199933920,618332,3361355.4,-0.067109,-0.06447,4
22,2002,12.19,11.39,127418843,576334,3133047.3,-0.061379,-0.059574,4
22,2003,11.3,18.33,116625276,927498,5042033.1,0.636346,0.634592,4
22,2004,18.03,23.67,93057768,1553923.19,8464178.97,0.713159,0.705783,4
22,2005,23.01,13.32,167514364,1139046.48,6192045.76,-0.249673,-0.241529,4
22,2006,13.3,18.31,496687893,1719968.42,8511738.57,0.703063,0.660113,4
22,2007,18.31,26.66,509680939,3127453.01,12393388.88,0.489595,0.487493,4
22,2008,26.4,9.5,376164773,1334500.48,4418285.15,-0.627587,-0.61823,4
22,2009,9.55,15.13,836801844,7032269.75,7036700.45,0.644106,0.645263,4
22,2010,15.25,14.03,629940213,6521000.96,6530446.69,-0.049575,-0.051223,4
22,2011,14.07,9.31,539102012,4327193.08,4334686.87,-0.314287,-0.303421,4
22,2012,9.43,10.17,331693092,4726912.32,4734392.01,0.139714,0.135338,4
22,2013,10.26,15.78,1272776521,7335606.37,7341721.26,0.603678,0.587316,4
22,2014,15.76,22.32,940840775,10375838.67,10384039.06,0.457883,0.439163,4
22,2015,22,19.3,860282057,8971933.08,8980253.19,-0.123499,-0.120789,4
22,2016,19.26,19.03,1006814753,8846400.93,8852206.98,0.011387,0.007254,4
22,2017,19.11,24.14,1712924274,11221866.45,11230517.33,0.291107,0.294587,4
23,1995,5.18,3.48,54106971,126232.23,380851.2,-0.169331,-0.166471,4
23,1996,3.45,6.8,490291874,259095.02,781401.6,1.055468,1.055172,4
23,1997,6.85,14.93,475361203,568865.98,1715636.16,1.195588,1.195588,4
23,1998,14.93,9.4,171368485,413521.42,1242198.72,-0.274003,-0.273275,4
23,1999,9.31,9.06,158104550,418492.47,1257131.53,0.018619,0.019043,4
23,2000,9.05,16.15,300019439,745988.24,2240913.28,0.788646,0.788742,4
23,2001,16.15,12.33,111468269,569537.77,1710864.44,-0.234439,-0.233399,4
23,2002,12.26,9.88,168974537,456369.27,1370911.65,-0.198702,-0.198702,4
23,2003,9.79,6.35,131355447,293314.26,881102.12,-0.357287,-0.357287,4
23,2004,6.38,4.89,134509716,225875.08,678518.01,-0.229921,-0.229921,4
23,2005,4.83,4.09,162635192,188922.1,567513.02,-0.163599,-0.163599,4
23,2006,4.09,4.73,467488842,286171.29,656317.02,0.514987,0.514988,4
23,2007,4.74,11.48,871239374,774112.87,1592921.64,1.428979,1.429175,4
23,2008,11.48,3.81,309268987,283384.93,528661.27,-0.659983,-0.657997,4
23,2009,3.92,9.8,1157158349,899979.77,1359811.15,1.611441,1.600945,4
23,2010,9.73,8.44,848647360,833622.29,1171102.67,-0.134573,-0.134194,4
23,2011,8.45,5.7,408626608,602589.16,790910.57,-0.324645,-0.324645,4
23,2012,5.73,6.5,448403438,687163.07,901915.56,0.146198,0.145614,4
23,2013,6.48,7.88,376243504,1093399.17,1093399.17,0.217617,0.216923,4
23,2014,7.83,15.9,275362382,2206224.22,2206224.22,1.025533,1.022843,4
23,2015,15.9,30.53,923926330,4236228.01,4236228.01,0.923048,0.922642,4
23,2016,33.58,31.77,795479133,4408285.74,4408285.74,0.042509,0.042254,4
23,2017,31.7,20.53,343729093,2848665.61,2848665.61,-0.352842,-0.352534,4
24,1995,4.85,5.48,130422504,195307.2,997031.2,0.262788,0.262423,4
24,1996,5.38,11.79,381470509,546254.28,2659228.61,1.634207,1.273353,4
24,1997,11.65,8.06,225990961,373435.92,1906367.32,-0.31637,-0.31637,4
24,1998,8.1,10.21,157781750,473049.72,2414889.62,0.285749,0.289082,4
24,1999,10.06,9.84,189696929,501497.57,2560114.13,0.066953,0.069931,4
24,2000,9.88,14.46,564347793,1893756.79,4918918.93,0.627017,0.522843,4
24,2001,14.55,11.45,365801609,1499551.54,3894994.59,-0.201339,-0.19917,4
24,2002,11.44,8.89,159246283,1164280.63,3024148.64,-0.216672,-0.213974,4
24,2003,8.78,11.06,258932652,1883017.65,4196869.19,0.2883,0.253177,4
24,2004,11,7.89,370310516,1611972.07,3592762.88,-0.135936,-0.134901,4
24,2005,7.83,11.68,326647298,2386290.72,5318564.06,0.510773,0.499366,4
24,2006,11.68,28.38,917667991,6953182.64,11146123.31,1.993706,1.944692,4
24,2007,28.8,59.2,758019098,18775465.77,38376494.01,1.094909,1.0934,4
24,2008,59,13.12,1811989586,8480866.98,20675664.7,-0.65585,-0.612351,4
24,2009,13.15,26.63,3541737610,17214547.91,41965521.37,1.037125,1.037348,4
24,2010,26.65,15.95,4657138394,10914038.23,25134965.85,-0.397402,-0.397296,4
24,2011,16.16,18,2493774947,12315730.43,28366052.45,0.136859,0.13605,4
24,2012,18,29.89,2269056356,20452758.41,47103926.08,0.674279,0.671667,4
24,2013,30.05,20.78,3260010657,14218691.06,32744161.95,-0.297734,-0.294747,4
24,2014,20.58,26.39,8100784696,27087391.56,62375228.64,0.960272,0.928056,4
24,2015,28.75,40.5,6355606263,41569863.47,95725530.8,0.551915,0.546798,4
25,1995,4.75,2.95,46978274,101166.12,571950.72,-0.338332,-0.335685,4
25,1996,2.95,4.87,421066667,167009.83,944203.39,0.650847,0.650847,4
25,1997,4.89,8.19,383735592,280864.58,1587890.3,0.681725,0.681725,4
25,1998,8.18,7.18,185287904,246228.05,1392069.89,-0.123321,-0.123321,4
25,1999,7,8.23,242699990,282236.33,1595645.57,0.14624,0.14624,4
25,2000,8.25,12.9,311698995,442387.44,2501072.64,0.567436,0.567436,4
25,2001,12.9,11.89,116437648,407750.9,2305252.22,-0.078295,-0.078295,4
25,2002,11.57,6.38,107147313,218793.17,1236964.61,-0.463415,-0.463415,4
25,2003,6.39,5.28,215303831,181070.21,1023694.85,-0.172414,-0.172414,4
25,2004,5.23,3.39,102856842,116255.3,657258.62,-0.357955,-0.357955,4
25,2005,3.33,3.18,143183976,109053.65,616543.49,-0.061947,-0.061947,4
25,2006,2.53,3.71,412096918,178071.62,719300.74,0.633332,0.633333,4
25,2007,3.7,15.31,685528073,735049.02,2968327.3,3.126685,3.126685,4
25,2008,15.58,3.81,355077785,182922.06,738688.9,-0.751143,-0.751143,4
25,2009,3.83,11.28,763987876,2022442.46,2186984.45,1.96063,1.96063,4
25,2010,11.39,9.35,483713413,1676403.99,1812792.96,-0.171099,-0.171099,4
25,2011,9.35,5.64,512720529,1011221.23,1093492.22,-0.396791,-0.396791,4
25,2012,5.68,6.15,365849193,1102661.45,1192371.84,0.090425,0.090426,4
25,2013,6.16,8.78,365595846,1574206.1,1702280.45,0.427642,0.427642,4
25,2014,8.76,10.04,600875016,1800117.22,1946571.26,0.143508,0.143508,4
25,2015,10.05,83.88,2076496412,15039226.35,22721548.61,7.354582,7.354582,4
25,2016,83.9,55.27,1716169904,10715836.03,14971626.03,-0.341082,-0.341082,4
25,2017,55.27,38.51,978559762,7466380.42,10431650.42,-0.303239,-0.303239,4
26,1995,9.2,7.29,38262598,134566.11,503010,-0.206746,-0.206746,4
26,1996,5.68,12.95,410679855,437062.5,1374124.5,1.708187,1.630363,4
26,1997,12.89,21.94,395126199,888570,2793664.08,0.899823,0.816357,4
26,1998,21.7,9.12,345399554,548305.16,1741901.75,-0.370126,-0.369644,4
26,1999,9.16,7.5,149527248,450908.85,1432484.99,-0.161542,-0.157895,4
26,2000,7.5,14.1,310489229,847708.64,2693071.79,0.894417,0.893333,4
26,2001,14.21,17.83,147834920,1071960.64,3405494.32,0.264539,0.264539,4
26,2002,17.8,16.54,68245618,994404.32,3159106.9,-0.069348,-0.069546,4
26,2003,16.28,9.79,77545920,588586.35,1869870.41,-0.408102,-0.408102,4
26,2004,9.9,5.4,140104062,324654.37,1031389.19,-0.448417,-0.448417,4
26,2005,5.1,4.01,127919773,241085.93,765901.98,-0.257407,-0.257407,4
26,2006,4.03,6.65,307335479,399805.85,1270136.69,0.658354,0.658354,4
26,2007,6.61,16.01,489080092,1273357.48,3057877.96,2.153849,2.15385,4
26,2008,16.02,4.85,480056708,385802.82,926340.3,-0.693517,-0.690818,4
26,2009,4.95,13.07,1202094512,1039678.95,2496343.85,1.723209,1.715464,4
26,2010,13.14,17.69,575700324,1407185.97,3931221.79,0.363324,0.361132,4
26,2011,17.86,13.1,492844384,1458891.51,4075670.31,0.042584,0.042397,4
26,2012,13,8.02,687663575,1187704.34,2495181.37,-0.382231,-0.380153,4
26,2013,8.08,7.49,1251772143,2329915.33,2330287.83,-0.052875,-0.053616,4
26,2014,7.5,10.4,1191083736,3235129.42,3235646.66,0.404242,0.401869,4
26,2015,10.39,16.38,2742175481,5095328.84,5096143.49,0.587549,0.584615,4
26,2016,16.44,13.7,1897352568,4261660.88,4892227.27,-0.155849,-0.157509,4
26,2017,13.65,11.42,1389325238,4077478.43,4078046.38,-0.159674,-0.159124,4
27,1995,3.67,2.91,101553790,320978.53,1126752,-0.107091,-0.100545,4
27,1996,2.9,10.4,1264407564,1204225.97,4228224,2.811813,2.804124,4
27,1997,10.49,11.62,1325765651,3388678.57,10534880.31,1.612887,1.569586,4
27,1998,11.6,6.22,379995960,1813905.4,5639152.8,-0.464716,-0.464716,4
27,1999,6.18,7.8,597378617,2274672.36,7071606.41,0.269331,0.270096,4
27,2000,7.98,9.83,1238507505,3983740.05,9850440.93,0.414846,0.352162,4
27,2001,9.85,9.47,426225529,3837845.19,9489692.33,-0.036623,-0.036623,4
27,2002,9.43,6.25,639664694,3039476.13,7515595.82,-0.183821,-0.176346,4
27,2003,6.23,9.08,1001653254,4415750.91,10918657.61,0.480455,0.4768,4
27,2004,9.08,7.86,1392078521,3822445.17,9451613.3,-0.10413,-0.101322,4
27,2005,7.81,6.75,925340119,3282634.22,8116843.48,-0.100967,-0.103053,4
27,2006,6.75,8.33,2240907040,4596378.32,10016786.12,0.543963,0.523267,4
27,2007,8.38,24.34,5392822151,14571175.9,53608736.38,1.973617,1.963986,4
27,2008,24.6,8.13,1746083186,4867082.73,17906287.05,-0.652651,-0.651191,4
27,2009,8.13,13.56,3821517070,8117791.12,29865836.7,0.680475,0.680197,4
27,2010,13.77,10.09,2128511848,6040450.76,22223177.9,-0.232863,-0.233776,4
27,2011,10.15,6.1,1463019714,16122265.83,16122265.83,-0.266647,-0.264618,4
27,2012,6.12,5.98,1134548330,15805106.5,15805106.5,-0.005382,-0.003279,4
27,2013,5.99,5.5,2015137047,5270924.86,14536469.19,-0.0646,-0.063545,4
27,2014,5.47,11.16,4442049969,10695185.72,29495817.48,1.119352,1.074545,4
27,2015,11.23,9.81,12395059623,14102119.89,38891662.57,0.330346,0.33647,4
27,2016,9.8,6.87,3122817949,27236057.27,27236057.27,-0.277707,-0.279307,4
27,2017,6.88,6.06,2424649111,24024819.08,24024819.08,-0.098215,-0.09607,4
28,1995,4.63,6.15,95129141,147646.13,632527.5,0.411772,0.411642,4
28,1996,6.1,11.35,471727318,343785.83,1470857.85,1.344668,1.334309,4
28,1997,11,6.79,274405524,207040.68,879922.89,-0.394492,-0.391366,4
28,1998,6.9,8.82,157679808,268939.44,1142992.62,0.298969,0.298969,4
28,1999,8.85,10.6,141793974,323215.2,1373664.6,0.201814,0.201814,4
28,2000,10.78,21.71,173231058,1191566.38,5064157.1,2.686603,2.686604,4
28,2001,21.9,16.47,118236636,903965.83,3841854.79,-0.241363,-0.241363,4
28,2002,16.37,8.33,164394425,457197.05,1943087.45,-0.494232,-0.494232,4
28,2003,8.28,5.45,228614087,299126.52,1271287.71,-0.345738,-0.345738,4
28,2004,5.5,5.05,276216114,277172.28,1177982.19,-0.073394,-0.073394,4
28,2005,5.05,4.23,231938486,232166.09,986705.87,-0.162376,-0.162376,4
28,2006,4.23,7.35,485061702,524431.91,1714488.93,1.272687,1.270544,4
28,2007,7.36,22.5,1057572862,2504888.28,5248435.5,2.084771,2.073469,4
28,2008,22.58,16.41,286282046,2449750,3827858.96,-0.270667,-0.270667,4
28,2009,16.9,27.68,584911518,6456567.99,6456741.98,0.695859,0.69287,4
28,2010,27.78,33,402460266,7697549.84,7697705.4,0.196036,0.195809,4
28,2011,32.89,21.35,292632668,4980081.49,4980182.13,-0.350004,-0.349394,4
28,2012,21.3,35.3,399224909,8234087.35,8234212.14,0.661214,0.659485,4
28,2013,35.28,46.3,530018119,10799991.2,10800113.94,0.319398,0.316714,4
28,2014,46.2,47.73,332774917,11133586.29,14688732.95,0.035577,0.034773,4
28,2015,47.95,66.15,667524831,15430268.86,20357420.59,0.389322,0.390111,4
28,2016,63.05,66.9,319546036,15605215.22,20588230.35,0.016183,0.015873,4
28,2017,66.3,60.25,285550082,18541597.39,22487793.33,-0.095612,-0.094469,4
29,1995,3.7,3,349348321,443520,2674980,-0.015136,-0.015957,4
29,1996,3,9.32,1500899712,1377868.8,8310271.2,2.171726,2.173333,4
29,1997,9.38,6.29,714557458,929913.6,5608541.4,-0.325107,-0.325107,4
29,1998,6.2,5.61,300337275,829382.4,5002212.6,-0.108108,-0.108108,4
29,1999,5.6,5.14,451879750,759897.6,4583132.4,-0.083779,-0.083779,4
29,2000,5.14,10.73,1009020481,1586323.2,9567511.8,1.087549,1.087549,4
29,2001,10.73,6.7,152450228,990528,5974122,-0.375582,-0.375582,4
29,2002,6.5,7.79,1289715855,1151673.6,6946031.4,0.162687,0.162687,4
29,2003,7.75,5.85,764705805,864864,5216211,-0.249037,-0.249037,4
29,2004,5.85,5.67,801805185,838252.8,5055712.2,-0.030769,-0.030769,4
29,2005,5.66,4.73,761386303,699283.2,4217551.8,-0.165785,-0.165785,4
29,2006,3.68,4.9,2174447575,1072099.42,4369134,0.533191,0.533192,4
29,2007,4.92,7.98,3494167059,2149642.82,7115446.8,0.628571,0.628571,4
29,2008,8,2.6,1424195749,831905.49,2318316,-0.674185,-0.674185,4
29,2009,2.65,7.18,3944934797,6402118.8,6402118.8,1.761538,1.761538,4
29,2010,7.21,4.7,2446029421,4190802,4190802,-0.345404,-0.345404,4
29,2011,4.74,3.26,1683021043,2906811.6,2906811.6,-0.306383,-0.306383,4
29,2012,3.26,4.11,1279344355,3664722.6,3664722.6,0.260736,0.260736,4
29,2013,4.15,3.75,1307625011,3343725,3343725,-0.087591,-0.087591,4
29,2014,3.75,6.87,2308794695,6125704.2,6125704.2,0.831999,0.832,4
29,2015,6.95,12.92,6045315770,11520247.2,11520247.2,0.898538,0.899563,4
29,2016,12.88,11.17,3121312186,9959842.2,9959842.2,-0.135449,-0.135449,4
30,1995,5.05,2.97,46552102,119163.17,738995.4,-0.338562,-0.337817,4
30,1996,2.9,7.74,636016482,311612.4,1925866.8,1.606061,1.606061,4
30,1997,7.7,10.85,356685352,436821,2699697,0.401809,0.401809,4
30,1998,10.95,5.36,208103538,215793.6,1333675.2,-0.505991,-0.505991,4
30,1999,5.35,5.86,190311273,235923.6,1458085.2,0.093284,0.093284,4
30,2000,5.92,15.35,256257733,617991,3819387,1.619454,1.619454,4
30,2001,15.3,10.4,84147848,418704,2587728,-0.322476,-0.322476,4
30,2002,10.35,5.26,131291439,211767.6,1308793.2,-0.494231,-0.494231,4
30,2003,5.2,3.28,252802362,132052.8,816129.6,-0.376426,-0.376426,4
30,2004,3.44,1.51,238723184,60792.6,375718.2,-0.539634,-0.539634,4
30,2005,1.48,1.55,257576914,62403,385671,0.02649,0.02649,4
30,2006,1.56,2.94,366398747,118364.4,731530.8,0.896774,0.896774,4
30,2007,3.08,2.92,10059309,117559.2,726554.4,-0.006803,-0.006803,4
30,2008,2.52,2.13,31533499,128616.32,529986.6,0.094177,0.094178,4
30,2009,2.1,7.74,858364071,467377.1,1925866.8,2.633803,2.633803,4
30,2010,7.84,9.07,148982902,601784.33,2256797.4,0.171835,0.171835,4
30,2011,9.52,7.8,556812364,743458,1940796,-0.140022,-0.140022,4
30,2012,7.89,8.51,1003127950,1528990.88,2117458.2,0.091026,0.091026,4
30,2013,8.7,6.08,1006241452,1124655.54,7655298.45,-0.285547,-0.285546,4
30,2014,6.05,8.45,1831434511,4736746.73,10639353.93,0.411348,0.40625,4
30,2015,8.46,10.2,5014195765,5720483.78,12842770.43,0.217201,0.218935,4
30,2016,10.2,8.5,1935013917,10601485.91,10702308.69,-0.149012,-0.151961,4
30,2017,8.54,8.11,1471924508,10155711.63,10211261.59,-0.024321,-0.022353,4
31,1995,4.85,3.13,92694706,226236.4,826320,-0.217648,-0.217143,4
31,1996,3.1,15.15,1048042287,1367195.92,4999500,5.156889,5.088658,4
